biog_main.c_personid	biog_main.c_name_chn	kinship_codes.c_kinrel_chn	newkinship.c_kin_id	newkinship.c_name_chn	newkinship.c_notes
591	范育	父	571	范祥	
591	范育	子	43535	范某	
593	范雍	兄	7216	范亢	
595	方宙	父	11412	方峤	
595	方宙	子	11424	方程	
597	方偕	父	3303	方鼎	
597	方偕	弟	11223	方任	
599	方孟卿	父	23496	方景贤	
599	方孟卿	子	23497	方颜	
600	方慎言	弟	3299	方慎从	
600	方慎言	父	25745	方谘	
601	方师尹	父	23968	方匀	
601	方师尹	母	134737	孔氏(方师尹母)	
601	方师尹	妻子	134738	傅氏(方师尹妻)	
602	方泽	父	597	方偕	
603	方滋	父	17032	方元修	
603	方滋	妻子	37215	李氏(方滋妻)	
604	方沃	父	597	方偕	
606	冯拯	父	17176	冯俊	
606	冯拯	子	17177	冯行己	
606	冯拯	子	17178	冯伸己	
607	冯京	父	4223	冯式	
607	冯京	母	5031	朱氏(冯京母)	
607	冯京	妻子	48296	富氏(冯京妻)	
610	冯如晦	父	17190	冯B	
611	冯康国	父	25230	冯某	
612	周利见	父	3248	周诜	
612	周利见	妻子	5201	尚氏(周利见妻)	
617	冯由义	子	20523	冯敏功	
618	逢汝舟	兄弟	619	逄汝霖	
619	逄汝霖	兄弟	618	逢汝舟	
620	符行中	父	17218	符授	
620	符行中	子	17219	符愈	
621	傅求	女儿	5050	傅氏(向紘妻)	
622	傅传正	父	13407	傅莹	
622	傅传正	子	13411	傅墨卿	
622	傅传正	弟	13412	傅传师	
625	傅自修	父	7225	傅楫	
625	傅自修	父	14444	傅察	
627	傅尧俞	父	3307	傅立	
628	富弼	父	3313	富言	
628	富弼	妻子	48461	晏氏(富弼妻)	
628	富弼	母	119341	韩氏(富弼母)	据宋史列传CBDB宋史分传#708
630	韩琦	兄	642	韩琚	
630	韩琦	父	651	韩国华	
631	韩跂	父	3321	韩直彦	
634	韩缜	妻子	5038	程氏(韩缜妻)	
634	韩缜	父	8049	韩亿	
634	韩缜	兄	8051	韩维	
634	韩缜	兄	636	韩绦	据宋史列传CBDB宋史分传#713
634	韩缜	兄	657	韩综	据宋史列传CBDB宋史分传#715
634	韩缜	弟	3329	韩纬	据宋史列传CBDB宋史分传#715
634	韩缜	兄	16869	韩纲	据宋史列传CBDB宋史分传#715
634	韩缜	弟	16870	韩缅	据宋史列传CBDB宋史分传#715
635	韩正彦	父	641	韩璩	
635	韩正彦	妻子	5039	王氏(韩正彦妻)	
635	韩正彦	子	52514	韩光寿	
636	韩绦	兄	657	韩综	
636	韩绦	子	660	韩宗古	
636	韩绦	子	662	韩宗师	
636	韩绦	子	3328	韩宗厚	
636	韩绦	妻子	5035	范氏(韩绦妻)	
636	韩绦	父	8049	韩亿	
636	韩绦	弟	8051	韩维	
636	韩绦	兄	16869	韩纲	据宋史列传CBDB宋史分传#712
636	韩绦	弟	649	韩绎	据宋史列传CBDB宋史分传#713
636	韩绦	弟	3329	韩纬	据宋史列传CBDB宋史分传#713
636	韩绦	弟	634	韩缜	据宋史列传CBDB宋史分传#715
638	韩贽	父	52505	韩琇	
641	韩璩	父	651	韩国华	
641	韩璩	妻子	5037	陈氏(韩璩妻)	
642	韩琚	弟	630	韩琦	
642	韩琚	父	651	韩国华	
643	韩仲通	父	17942	韩琥	
643	韩仲通	母	52527	刘氏(韩仲通母)	
644	韩忠彦	父	630	韩琦	
644	韩忠彦	弟	656	韩粹彦	据宋史列传CBDB宋史分传#703
644	韩忠彦	弟	7031	韩纯彦	据宋史列传CBDB宋史分传#703
644	韩忠彦	弟	17801	韩端彦	据宋史列传CBDB宋史分传#703
646	韩肖胄	子	647	韩协	
646	韩肖胄	父	3320	韩治	
646	韩肖胄	母	52530	文氏(韩治妻)	
646	韩肖胄	弟	119507	韩膺胄	据宋史列传CBDB宋史分传#1186
647	韩协	父	646	韩肖胄	
647	韩协	子	17793	韩同卿	
649	韩绎	父	8049	韩亿	
649	韩绎	妻子	52508	范氏(韩绎妻)	
649	韩绎	兄	657	韩综	据宋史列传CBDB宋史分传#712
649	韩绎	兄	16869	韩纲	据宋史列传CBDB宋史分传#712
649	韩绎	兄	636	韩绦	据宋史列传CBDB宋史分传#713
651	韩国华	父	3324	韩耩	
651	韩国华	母	52544	李氏(韩国华母)	
652	韩璹	妻子	5044	陈氏(韩璹妻)	
655	韩铎	父	4175	韩渎	
656	韩粹彦	父	630	韩琦	
656	韩粹彦	兄	644	韩忠彦	据宋史列传CBDB宋史分传#703
657	韩综	弟	636	韩绦	
657	韩综	父	8049	韩亿	
657	韩综	女儿	43393	韩氏(胥元衡妻)	
657	韩综	弟	649	韩绎	据宋史列传CBDB宋史分传#712
657	韩综	兄	16869	韩纲	据宋史列传CBDB宋史分传#712
657	韩综	弟	8051	韩维	据宋史列传CBDB宋史分传#714
657	韩综	弟	634	韩缜	据宋史列传CBDB宋史分传#715
659	韩宗直	父	657	韩综	
660	韩宗古	父	636	韩绦	
661	韩宗良	父	657	韩综	
662	韩宗师	父	636	韩绦	
663	韩宗道	父	657	韩综	
663	韩宗道	妻子	52536	聂氏(韩宗道妻)	
664	韩宗彦	父	16869	韩纲	
667	韩彦直	弟	3331	韩彦古	
667	韩彦直	父	8050	韩世忠	
667	韩彦直	母	53953	茅氏(韩世忠妻)	
667	韩彦直	妻子	135722	王氏(韩彦直妻)	
667	韩彦直	弟	3330	韩彦质	据宋史列传CBDB宋史分传#1103
669	韩元吉	子	10187	韩淲	
669	韩元吉	女儿	386195	韩氏(吕祖谦妻2)	
673	何昌言	兄弟	20395	何昌节	
674	何偁	父	8053	何执中	
674	何偁	子	12732	何澹	
674	何偁	妻子	42106	石氏(何偁妻)	
681	何佾	父	8053	何执中	
682	何若谷	弟	17960	何若冲	
686	何琬	父	3339	何君平	
686	何琬	弟	8053	何执中	
688	贺允中	妻子	5046	邓氏(贺允中妻)	
688	贺允中	父	18072	贺坦	
688	贺允中	母	48887	王氏(贺坦妻)	
688	贺允中	妻子	48888	邓氏(贺允中妻)	
691	侯宪	兄弟	693	侯懋	
692	侯临	父	3343	侯正臣	
693	侯懋	兄弟	691	侯宪	
694	侯叔献	子	18084	侯择中	
697	席汝明	父	18086	席夷甫	
698	夏安期	父	703	夏竦	
698	夏安期	妻子	5048	李氏(夏安期妻)	
699	夏之文	父	15309	夏臻	
702	夏守贇	兄	3345	夏守恩	
702	夏守贇	父	3347	夏遇	
702	夏守贇	子	18444	夏随	
702	夏守贇	妻子	44763	某氏(夏守贇妻)	
703	夏竦	父	18443	夏承皓	
703	夏竦	妻子	119404	杨氏(夏竦妻)	据宋史列传CBDB宋史分传#467
704	向传式	父	705	向敏中	
704	向传式	兄	3353	向传正	
705	向敏中	父	3361	向瑀	
705	向敏中	妻子	39730	梁氏(向敏中妻)	
705	向敏中	妻子	39731	张氏(向敏中妻)	
705	向敏中	妻子	39732	宋氏(向敏中妻)	
705	向敏中	妻子	39733	王氏(向敏中妻)	
706	向伯奋	弟	3352	向仲堪	
706	向伯奋	父	17847	向允中	
707	向汮	父	3358	向子莘	
707	向汮	子	17313	向士裴	
709	向宗儒	女儿	5169	向氏(赵仲企妻)	
709	向宗儒	父	10488	向约	
710	向宗旦	兄	711	向宗道	
710	向宗旦	子	3358	向子莘	
711	向宗道	弟	710	向宗旦	
714	向子忞	兄	3359	向子韶	
714	向子忞	父	17296	向宗琦	
715	向子諲	父	17294	向宗明	
715	向子諲	母	39618	李氏(向宗明妻)	
718	萧固	子	10865	萧之敏	
718	萧固	父	12288	萧世则	
719	萧贯	兄	12292	萧贺	
719	萧贯	弟	12293	萧蕡	
719	萧贯	子	12299	萧泳	
721	萧伦	子	26080	萧欢	
722	萧世京	弟	18512	萧世范	苏轼全集校注页6435。
723	萧定基	父	12271	萧良辅	
723	萧定基	弟	12272	萧化基	
726	谢伋	父	8059	谢克家	
727	谢绦	父	7105	谢涛	
727	谢绦	妻子	52391	高氏(夏侯氏妻)	
728	谢景温	父	727	谢绦	
728	谢景温	弟	7240	谢景平	据宋史列传CBDB宋史分传#535
728	谢景温	弟	18537	谢景回	据宋史列传CBDB宋史分传#535
729	谢仲规	父	4165	谢微	
732	谢泌	子	18550	谢衒	
732	谢泌	子	18551	谢衍	
733	谢德权	父	18540	谢文节	
733	谢德权	子	119622	谢平	据宋史列传CBDB宋史分传#690
735	鲜于侁	父	18564	鲜于至	
737	辛仲甫	父	18570	辛藩	
738	辛次膺	父	24392	辛A	
740	熊本	子	18581	熊倜	
741	熊彦诗	兄弟	14195	熊彦悰	
743	徐琛	父	775	徐禋	
743	徐琛	子	13035	徐榕	
745	徐处仁	妻子	46317	陈氏(徐处仁妻)	
746	徐确	子	11367	徐师仁	
746	徐确	子	11368	徐寿仁	
749	徐铸	父	3381	徐师闵	
752	徐辅	兄弟	18590	徐轲	
753	徐禧	子	8060	徐俯	
753	徐禧	弟	12994	徐祐	
753	徐禧	父	13024	徐郃	
753	徐禧	弟	13028	徐裕	
753	徐禧	弟	13030	徐祕	
755	徐闳中	子	763	徐林	
755	徐闳中	子	3378	徐兢	
755	徐闳中	父	3380	徐师回	
755	徐闳中	子	14342	释德正	
755	徐闳中	女儿	46171	徐氏(张弼妻)	据宋史列传CBDB宋史分传#2002
757	徐仁杰	妻子	5257	卢氏(徐仁杰妻)	
758	徐康	父	745	徐处仁	
760	徐庚	父	745	徐处仁	
763	徐林	父	755	徐闳中	
763	徐林	弟	3378	徐兢	
763	徐林	兄	14342	释德正	
763	徐林	子	14344	徐葴	
763	徐林	子	18591	徐藏	
764	徐奭	子	3381	徐师闵	
764	徐奭	子	14343	徐师甫	
773	徐子寅	父	18612	徐立之	
774	徐彦孚	父	18616	徐执中	
775	徐禋	子	743	徐琛	
775	徐禋	父	13023	徐祁	
778	许安世	父	11962	许拯	
780	许几	父	24284	许宗举	
784	许骧	子	792	许宗寿	
784	许骧	父	3383	许唐	
784	许骧	母	119412	李氏(许骧母)	据宋史列传CBDB宋史分传#422
785	许忻	父	11975	许永	
786	许懋	弟	11988	许噩	
787	许申	子	18697	许因	
788	许逖	父	18643	许规	
788	许逖	兄	18644	许遂	
788	许逖	弟	18645	许迥	
788	许逖	妻子	45429	王氏(许逖妻)	
789	许天衷	父	26455	许平施	
792	许宗寿	父	784	许骧	
793	许暘	子	12001	许苍舒	
797	许元	父	788	许逖	
797	许元	弟	18648	许平	
798	续觱	子	3386	续耆	
799	薛居正	父	3389	薛仁谦	
799	薛居正	子	18822	薛惟吉	据宋史列传CBDB宋史分传#288
800	薛向	子	3391	薛嗣昌	
800	薛向	父	18722	薛寅	
800	薛向	子	18726	薛绍彭	
801	薛贻廓	兄弟	17238	薛贻应	
803	薛奎	女儿	5095	薛氏(欧阳修妻)	
803	薛奎	父	18729	薛化光	
803	薛奎	兄	18730	薛睦	
803	薛奎	弟	18731	薛塾	
804	薛良显	弟	805	薛良朋	
804	薛良显	弟	3390	薛良贵	
804	薛良显	父	18664	薛得舆	
805	薛良朋	兄	804	薛良显	
805	薛良朋	兄	3390	薛良贵	
805	薛良朋	父	18664	薛得舆	
806	薛弼	父	10559	薛强立	
807	薛绅	父	18823	薛耀卿	
808	薛田	父	3392	薛允恭	
808	薛田	子	19324	薛伸	
810	薛映	父	3387	薛允中	
810	薛映	子	3388	薛季卿	
810	薛映	子	18823	薛耀卿	
815	胡直孺	父	13055	胡况	
815	胡直孺	兄	18884	胡僧孺	
815	胡直孺	妻子	43028	吕氏(胡直孺妻)	
818	胡奕脩	父	18839	胡宗质	
820	胡令仪	父	18869	胡弼	
825	胡思	父	18865	胡浃	
826	胡松年	父	43034	胡增	
826	胡松年	母	43036	钱氏(胡增妻)	
828	胡旦	子	44637	胡叔彩	
828	胡旦	子	44640	胡彬(胡旦子)	
828	胡旦	子	44641	胡彤	
829	胡则	妻子	5055	陈氏(胡则妻)	
829	胡则	父	14274	胡承师	
830	胡宗回	兄	833	胡宗愈	
830	胡宗回	兄	832	胡宗炎	据宋史列传CBDB宋史分传#727
832	胡宗炎	父	8064	胡宿	
832	胡宗炎	弟	830	胡宗回	据宋史列传CBDB宋史分传#727
832	胡宗炎	弟	833	胡宗愈	据宋史列传CBDB宋史分传#727
833	胡宗愈	弟	830	胡宗回	
833	胡宗愈	子	3401	胡端修	
833	胡宗愈	妻子	43526	丁氏(胡宗愈妻)	
833	胡宗愈	兄	832	胡宗炎	据宋史列传CBDB宋史分传#727
834	胡彦国	父	15542	胡文修	
834	胡彦国	兄弟	16895	胡观国	
836	黄昌衡	兄弟	3407	黄昌朝	
837	黄潜厚	弟	8065	黄潜善	
837	黄潜厚	父	18982	黄景	
838	黄庆基	子	18989	黄符	
840	黄震	子	12951	黄瑊	
843	黄中	弟	3410	黄章	
843	黄中	父	12602	黄崇	
844	黄好谦	父	3415	黄孝先	
844	黄好谦	子	12932	黄宰	
844	黄好谦	子	48614	黄寔	
845	黄莘	父	3414	黄孝绰	
849	黄观	子	861	黄宗旦	
849	黄观	子	11918	黄宗望	
851	黄廉	子	856	黄叔敖	
851	黄廉	父	3418	黄湜	
851	黄廉	兄	12995	黄庶	
851	黄廉	兄	18931	黄昭	
851	黄廉	妻子	48629	章氏(黄廉妻)	
853	黄裳	父	15062	黄文庆	
853	黄裳	母	48654	吴氏(黄文庆妻)	
856	黄叔敖	父	851	黄廉	
856	黄叔敖	子	13058	黄虨	
856	黄叔敖	子	13076	黄埜	
859	黄祖舜	父	15307	黄豫	
859	黄祖舜	兄	15308	黄祖尧	
861	黄宗旦	弟	11918	黄宗望	
863	黄子游	父	12932	黄宰	
865	黄颜	父	3419	黄挺	
865	黄颜	弟	18944	黄彦	
865	黄颜	弟	18945	黄颉	
868	皇甫泌	子	43997	皇甫偁	
869	洪中孚	弟	19102	洪中和	
870	洪适	弟	8067	洪遵	
870	洪适	父	10156	洪皓	
870	洪适	弟	10157	洪迈	
870	洪适	妻子	42895	沉氏(洪适妻)	
874	任颛	女儿	5123	任氏(曾谌母)	
874	任颛	父	18260	任晓	
875	任中正	兄弟	876	任中行	
875	任中正	弟	877	任中师	
875	任中正	母	39909	刘氏(任中正母)	
875	任中正	父	120123	任载	据宋史列传CBDB宋史分传#485
876	任中行	兄弟	875	任中正	
876	任中行	兄弟	877	任中师	
877	任中师	兄	875	任中正	
877	任中师	兄弟	876	任中行	
877	任中师	子	3428	任拱之	
877	任中师	父	120123	任载	据宋史列传CBDB宋史分传#485
884	任惟则	丈夫	38049	王袤	王袤
889	荣諲	父	19143	荣宗范	
890	康戬	子	3433	康希龄	
890	康戬	父	3435	康允	
891	康执权	父	46456	康远	
891	康执权	母	46457	范氏(康远妻)	
896	康与之	父	3432	康倬	
896	康与之	弟	19279	康举之	
896	康与之	弟	19280	康誉之	
898	寇准	父	19360	寇湘	
898	寇准	父	119984	寇相	据宋史列传CBDB宋史分传#461
899	寇平	父	19367	寇肃	
900	孔宪	父	15930	孔仁玉	据宋史列传CBDB宋史分传1568
901	孔平仲	父	902	孔延之	
901	孔平仲	兄	3438	孔武仲	据宋史列传CBDB宋史分传#918
901	孔平仲	兄	3439	孔文仲	据宋史列传CBDB宋史分传#918
902	孔延之	父	15890	孔中正	
902	孔延之	子	126184	孔和仲	
905	高继忠	父	3441	高琼	
905	高继忠	子	19313	高遵奭	
905	高继忠	兄	3442	高继勳	据宋史列传CBDB宋史分传#494
908	高象先	父	916	高凝祐	
911	高若讷	父	11696	高怀諲	
912	高公轩	父	3449	高仕戬	
913	高良夫	父	3447	高本	
913	高良夫	子	3448	高士庆	
914	高冕	子	19332	高垂休	
916	高凝祐	子	908	高象先	
917	高百之	子	3451	高子溶	
917	高百之	父	11678	高世则	
918	高秉	父	926	高觌	
918	高秉	子	13513	高元常	
918	高秉	子	13514	高元振	
919	高鎛	子	928	高卫	
921	高世定	父	10745	高公绘	
921	高世定	子	10746	高本之	
922	高述	父	22748	高仲华	
924	高旦	父	17380	高惟庆	
926	高觌	子	918	高秉	
926	高觌	父	13512	高士宗	
926	高觌	子	119484	高秉常	据宋史列传CBDB宋史分传#611
928	高卫	父	919	高鎛	
928	高卫	妻子	5062	王静明	
928	高卫	子	44557	高祚	
933	耿琬	父	3466	耿傅	
935	顾临	父	19379	顾言	
936	顾彦诚	父	7265	顾沂	
936	顾彦诚	子	11324	顾禧	
937	关杞	父	13387	关鲁	
942	郭劝	子	3458	郭源明	
942	郭劝	父	18003	郭禹称	
943	郭贽	子	18000	郭昭度	
943	郭贽	子	18001	郭昭著	
944	郭知章	兄	13167	郭知微	
944	郭知章	子	13168	郭询	
946	郭久中	兄	19470	郭伦	
947	郭辅	父	10203	郭	
947	郭辅	子	10230	郭子皋	
953	郭茂恂	父	3458	郭源明	
953	郭茂恂	子	24823	郭	
956	郭申锡	父	19492	郭悦	
956	郭申锡	子	36411	郭仁约	
956	郭申锡	子	36412	郭奉礼	
956	郭申锡	子	36413	郭礼立	
960	郭大亨	父	19498	郭友直	
961	郭游卿	父	316	郭思	
961	郭游卿	兄	19510	郭道卿	
964	郎简	子	19513	郎絜	
965	雷简夫	父	3468	雷孝先	
965	雷简夫	子	19524	雷寿臣	
967	雷德骧	子	968	雷有终	
967	雷德骧	子	19523	雷有邻	
968	雷有终	父	967	雷德骧	
968	雷有终	兄	19523	雷有邻	
970	李察	兄	1097	李定	
971	李常	女儿	5057	李蒙	
971	李常	父	13068	李东	
971	李常	兄	13069	李萃	
971	李常	弟	13070	李布	
974	李昌龄	子	1123	李虞卿	
974	李昌龄	弟	7037	李昌言	
974	李昌龄	子	18266	李宋卿	
974	李昌龄	父	20039	李熅	
974	李昌龄	父	97241	李运	据宋史列传CBDB宋史分传#482
975	李朝正	父	3545	李华	
978	李承之	兄	1086	李肃之	
978	李承之	父	19150	李逊	
978	李承之	兄	41030	李柬之	据宋史列传CBDB宋史分传#693
982	李清臣	父	3515	李革	
982	李清臣	母	41249	陈氏(李清臣母)	
982	李清臣	妻子	41254	韩氏(李清臣妻)	
982	李清臣	妻子	41258	孙氏(李清臣妻)	
984	李崇矩	子	3537	李遵勗	
984	李崇矩	子	4156	李继昌	
985	李章	父	19724	李感	
985	李章	子	19725	李百朋	
987	李昭述	父	3541	李宗谔	
987	李昭述	子	17274	李仙卿	
987	李昭述	弟	119866	李昭适	据宋史列传CBDB宋史分传#292
989	李稷	父	1033	李绚	
990	李积中	子	13013	李安国	
991	李继凝	父	16832	李处畴	
992	李杰	兄	40905	李侨	
997	李祉	父	982	李清臣	
1005	李擢	父	19598	李公彦	
1005	李擢	子	19599	李益谦	
1005	李擢	子	19600	李益能	
1005	李擢	母	41260	孙氏(李公彦妻)	
1005	李擢	父	45977	李公彦	
1005	李擢	母	45978	孙氏(李公彦妻)	
1006	李周	父	40427	李齐	
1006	李周	妻子	40441	党氏(李周妻)	
1006	李周	妻子	40446	詹氏(李周妻)	
1006	李周	妻子	40449	郭氏(李周妻)	
1006	李周	母	40434	党氏(李齐妻)	生母党氏
1007	李周士	父	3483	李建中	
1007	李周士	兄	3488	李周道	
1009	李传正	父	1085	李寿朋	
1009	李传正	子	16814	李处全	
1009	李传正	子	16815	李处端	
1009	李传正	子	16816	李处劢	
1011	李仲	弟	19602	李N	
1013	李中师	父	19611	李陟	
1014	李仲偃	父	19631	李从甫	
1019	李符	子	119855	李璜	据宋史列传CBDB宋史分传#337
1020	李敷	子	19646	李图南	
1020	李敷	子	19776	李谕	
1022	李溥	子	19746	李文仲	
1023	李袚	父	982	李清臣	
1024	李复圭	兄	1085	李寿朋	
1024	李复圭	父	3528	李淑	
1025	李含章	子	3502	李孝先	
1025	李含章	父	19651	李昭逸	
1025	李含章	子	19652	李师文	
1028	李孝纯	父	1086	李肃之	
1031	李欣	子	16976	李昂	
1031	李欣	子	16977	李冕	
1033	李绚	子	989	李稷	
1033	李绚	兄	3531	李綯	
1033	李绚	父	19584	李宪	
1033	李绚	弟	19777	李縕	
1033	李绚	兄	119847	李绹	据宋史列传CBDB宋史分传#624
1034	李巽	子	3536	李铎	
1035	李譓	父	1066	李南公	
1036	李徽之	父	1096	李迪	
1037	李紘	弟	3544	李纬	
1037	李紘	父	15150	李克明	
1038	李宏	父	19653	李磻	
1039	李绎	父	1044	李若拙	
1039	李绎	子	26534	李庠	
1043	李若川	兄	1045	李若虚	
1043	李若川	兄	1047	李若谷	
1043	李若川	兄弟	10619	李若水	
1044	李若拙	子	1039	李绎	
1044	李若拙	父	119887	李光赞	据宋史列传CBDB宋史分传#672
1045	李若虚	弟	1043	李若川	
1045	李若虚	兄弟	1047	李若谷	
1045	李若虚	弟	10619	李若水	
1046	李若谷	子	3528	李淑	
1047	李若谷	弟	1043	李若川	
1047	李若谷	兄弟	1045	李若虚	
1047	李若谷	弟	10619	李若水	
1048	李宽	父	3505	李虚舟	
1053	李观	父	27560	李浩	
1058	李良臣	子	20019	李流谦	
1058	李良臣	子	20021	李益谦	
1060	李令珣	子	3507	李护	
1060	李令珣	父	19144	李在钦	
1060	李令珣	妻子	40726	白氏(李令珣妻)	
1061	李茂直	父	1101	李宗咏	
1062	李弥逊	兄	1063	李弥大	
1062	李弥逊	父	3489	李撰	
1062	李弥逊	子	12730	李松	
1062	李弥逊	兄	41435	李弥纶	
1062	李弥逊	弟	3520	李弥正	《淳熙三山志》卷二十八“科名·宣和二年·李弥正”条：李弥正，撰之子，弥大、弥逊之弟，字似表，终朝奉大夫、吏部郎中。
1063	李弥大	弟	1062	李弥逊	
1063	李弥大	父	3489	李撰	
1063	李弥大	弟	41435	李弥纶	
1063	李弥大	弟	3520	李弥正	《淳熙三山志》卷二十八“科名·宣和二年·李弥正”条：李弥正，撰之子，弥大、弥逊之弟，字似表，终朝奉大夫、吏部郎中。
1065	李谟	父	19642	李景芳	
1066	李南公	父	19660	李惇裕	
1069	李邦献	兄	8081	李邦彦	
1070	李弼孺	子	1119	李迎	
1070	李弼孺	父	19725	李百朋	
1073	李深	父	3512	李诰	
1073	李深	子	3552	李郁	
1073	李深	弟	13709	李勉	
1073	李深	子	13710	李阶	
1073	李深	子	19998	李似祖	
1075	李硕	兄弟	14253	李颀	
1078	李师中	父	3544	李纬	
1078	李师中	弟	20025	李纯中	
1079	李士衡	父	19732	李益	
1079	李士衡	妻子	40890	雷氏(李士衡妻)	
1080	李师锡	父	7042	李维	
1081	李士观	子	19773	李敏随	
1081	李士观	父	19999	李清卿	
1083	李士龙	父	19732	李益	
1085	李寿朋	子	1009	李传正	
1085	李寿朋	父	3528	李淑	
1085	李寿朋	弟	1024	李复圭	据宋史列传CBDB宋史分传#505
1086	李肃之	弟	978	李承之	
1086	李肃之	父	19150	李逊	
1086	李肃之	兄	41030	李柬之	据宋史列传CBDB宋史分传#693
1087	李竦	妻子	5070	杜氏(李竦妻)	
1092	李大临	子	19692	李騊	
1094	李焘	父	13777	李中	
1094	李焘	子	40760	李?	
1094	李焘	母	41335	史氏(李焘母)	
1094	李焘	妻子	41336	杨氏(李焘妻)	
1094	李焘	弟	13887	李熹	李焘
1096	李迪	父	3507	李护	
1096	李迪	兄弟	15886	李迈	
1096	李迪	子	41030	李柬之	
1097	李定	弟	970	李察	
1097	李定	子	24839	李浩	据宋史列传CBDB宋史分传#988
1099	李琮	子	8077	李回	
